Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,CUST_BREAKDOWN,UNIT_MEASURE,CUST_BREAKDOWN_LB,DATA_LAST_UPDATE,TIME_DETAIL,Value
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C11,PT,Mila,2025-07-11T00:00:00,2020,13.7
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C12,PT,M'Sila,2025-07-11T00:00:00,2020,19.6
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C13,PT,Oran (Wahran),2025-07-11T00:00:00,2020,20.7
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C14,PT,Tamanrasset (Tamenghasset),2025-07-11T00:00:00,2020,20.9
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C15,PT,Tébessa,2025-07-11T00:00:00,2020,19.9
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C16,PT,Tiaret (Tihert),2025-07-11T00:00:00,2020,13.6
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C17,PT,Tolga,2025-07-11T00:00:00,2020,17.6
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C18,PT,Béjaïa,2025-07-11T00:00:00,2020,13.5
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C19,PT,Mostaganem (Mestghanem),2025-07-11T00:00:00,2020,17.9
2020,A,0,"Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",UN-Habitat Urban Indicators Database,EN_URB_OPENSP,12,C20,PT,Sétif,2025-07-11T00:00:00,2020,15.2
