Year,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,COMMENT_OBS,SOURCE_DETAIL,Value
2009,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0068175902372835
2010,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0728971540222098
2011,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.100912539209621
2012,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0835083816892967
2013,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.201140300936976
2014,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0731835569206377
2015,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0722076333384954
2016,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.357952191867772
2017,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.139513914009879
2018,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.210359724715276
2019,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.203045890539965
2020,VC_DSR_MTMP,231,PER_100000_POP,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.165660829331244
2005,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),11.0
2006,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),10.0
2007,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),2.0
2008,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0
2009,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0
2010,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),4801.0
2011,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),7235.0
2012,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),4685.0
2013,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),4215.0
2014,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),7184.0
2015,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),5953.0
2016,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),4289.0
2017,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),252041.0
2018,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),11611.0
2019,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),7458.0
2020,VC_DSR_PDAN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),37836.0
2005,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),5180225.0
2006,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),10010954.0
2007,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),3161611.0
2008,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),2358997.0
2009,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),5004155.0
2010,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),6351815.0
2011,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),2843212.0
2012,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),3275040.0
2013,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),2614439.0
2014,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),1942183.0
2015,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),7911355.0
2016,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),10171157.0
2017,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),9361811.0
2018,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),8029320.0
2019,VC_DSR_PDLN,231,NUMBER,2025-03-05T00:00:00,A,0,2019,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),8125809.0
2005,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),34.0
2006,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0
2007,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),34.0
2008,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),10.0
2009,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),8.0
2010,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),738.0
2011,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),0.0
2012,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),16.0
2014,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),6.0
2015,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),181.0
2018,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),220789.0
2019,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),17724.0
2020,VC_DSR_PDYN,231,NUMBER,2025-03-05T00:00:00,A,0,2020,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.,United Nations Office for Disaster Risk Reduction (2025),208.0
